fully,0.12493875
loaded,0.30103
entertainment,0.109144464
review,0.037788574
website,0.30103
coming,0.07058109
july,0.30103
ace,0.30103
ventura,0.30103
truman,0.30103
burbank,0.30103
jim,0.0
carrey,0.32701248
run,0.12493875
gamut,0.30103
comic,0.16975108
sympathetic,0.15490197
characters,0.021734606
1996's,0.12493875
cable,0.33511752
guy,0.1590219
supposed,0.24987748
big,0.16115092
breakthrough,0.30103
role,0.16272731
zany,0.2340832
humor,0.032184705
darker,0.3916491
dramatic,0.0
acting,0.049973976
everyone,0.15490197
knows,0.12493875
results,0.07918126
well,0.12177507
stellar,0.0
did,0.055047583
film,0.072123595
hot,0.0
box,0.12493875
office,0.24987748
panned,0.0
critics,0.0
far,0.02996321
know,0.04699656
gene,0.12493875
siskel,0.30103
ones,0.0
willing,0.12493875
admit,0.30103
we,0.031841103
dug,0.30103
first,0.066946775
time,0.07327191
saw,0.04575751
cable,0.33511752
guy,0.1590219
theatres,0.30103
super,0.17609125
critic,0.12493875
mode,0.30103
didn't,0.01710782
like,0.020183861
due,0.2340832
fact,0.17158973
hbo,0.3916491
shows,0.0
movie,0.11622755
every,0.059531894
single,0.08715017
day,0.05435766
i've,0.051152524
had,0.06871581
time,0.07327191
lean,0.30103
relax,0.30103
take,0.086186156
film,0.072123595
my,0.030382622
surprise,0.104735345
grew,0.30103
plot,0.0147232395
simple,0.16633143
broderick,0.24303804
plays,0.00782533
guy,0.1590219
named,0.041392695
steven,0.1677923
who,0.07455283
befriends,0.12493875
cable,0.33511752
guy,0.1590219
played,0.09342169
carrey,0.32701248
stalked,0.26324144
him,0.17323045
steven,0.1677923
tries,0.02020341
break,0.0
relationship,0.07544929
see,0.14568123
steven's,0.44465783
having,0.03425474
problems,0.07918126
girlfriend,0.0
robin,0.04575751
leslie,0.30103
mann,0.30103
doesn't,0.0057523237
think,0.02756789
room,0.07918126
life,0.14246309
friend,0.09182812
cable,0.33511752
guy's,0.30103
antics,0.07918126
creeping,0.30103
him,0.17323045
carrey,0.32701248
cable,0.33511752
guy,0.1590219
gives,0.0
steven,0.1677923
various,0.0
aliases,0.30103
we,0.031841103
find,0.10266234
tv,0.07918126
characters,0.021734606
larry,0.12493875
tate,0.30103
chip,0.30103
douglas,0.16272731
ricky,0.30103
ricardo,0.30103
etc,0.07918126
apparently,0.07918126
lives,0.032184705
cable,0.33511752
van,0.15490197
critics,0.0
didn't,0.01710782
enjoy,0.24303804
newer,0.0
darker,0.3916491
manic,0.0
performance,0.12493875
carrey,0.32701248
thought,0.018483402
interesting,0.07255065
well,0.12177507
done,0.092754066
movie,0.11622755
that's,0.040376447
enjoyable,0.19188553
individual,0.30103
scenes,0.0074839457
karaoke,0.3916491
jam,0.3916491
steven's,0.44465783
apartment,0.12493875
medieval,0.0
fight,0.16749108
theme,0.19188553
restaurant,0.12493875
bathroom,0.17609125
beating,0.0
la,0.15490197
liar,0.3916491
liar,0.3916491
name,0.13469858
fact,0.17158973
carrey's,0.30103
humorous,0.30103
side,0.11394334
comes,0.034961466
scenes,0.0074839457
makes,0.03651684
funny,0.02996321
want,0.066946775
see,0.14568123
you've,0.2340832
hear,0.17609125
version,0.096910015
jefferson,0.30103
airplane's,0.30103
somebody,0.0
love,0.0
sung,0.30103
aformentioned,0.30103
karaoke,0.3916491
jam,0.3916491
cable,0.33511752
guy,0.1590219
bad,0.16115092
spots,0.30103
like,0.020183861
movie,0.11622755
didn't,0.01710782
particularly,0.109144464
like,0.020183861
steven's,0.44465783
girlfriend,0.0
felt,0.0
focus,0.12493875
used,0.04575751
relationship,0.07544929
steven,0.1677923
best,0.087739065
friend,0.09182812
ending,0.066946775
having,0.03425474
fooled,0.30103
moment,0.11197377
contrived,0.12493875
somewhat,0.066946775
dissapointing,0.30103
found,0.026328938
cable,0.33511752
guy,0.1590219
worthwhile,0.0
venture,0.12493875
you're,0.02227641
video,0.16840443
store,0.057991967
can't,0.040117234
think,0.02756789
rent,0.15490197
suggest,0.0
try,0.109144464
hbo,0.3916491
wait,0.12608284
comes,0.034961466
won't,0.066946775
wait,0.12608284
long,0.009984226
hell,0.07918126
that's,0.040376447
every,0.059531894
day,0.05435766
