plot,0.49034435
young,0.30963016
french,2.3270042
boy,0.7781513
sees,1.230449
parents,1.1055102
killed,0.9672075
eyes,0.7075702
tim,2.6839705
roth,2.0172002
oops,1.7075702
mean,1.0543576
evil,0.8325089
man,0.46602228
vows,2.0086002
revenge,1.5314789
man,0.46602228
taught,1.3096302
ways,0.9672075
musketeer,2.460898
dude,3.691347
who,-0.8863725
used,0.75332767
himself,0.47712126
anyway,1.0543576
fourteen,2.0086002
years,0.730295
go,0.2843243
arrgh,2.0086002
well,0.22194616
know,0.32700425
rest,1.332355
swish,3.4151404
swish,3.4151404
zzzzzzz,2.0086002
critique,1.230449
pretty,1.1228843
bad,0.84875536
movie,-3.1974788
let's,1.1055102
see,0.1583625
start,0.8044802
okay,2.2110205
first,0.052657876
story,-0.020783605
plain,2.6192603
boring,1.6650178
it's,-1.4200473
original,0.5936268
entirely,2.0172002
predictable,0.9672075
lacks,1.1635021
energy,1.230449
okay,2.2110205
what's,0.8325089
next,1.332355
acting,0.79163265
say,1.037527
hmmmm,2.0086002
well,0.22194616
main,1.6089604
actor,0.6730046
justin,2.8130803
chambers,3.9288905
basically,1.3096302
uncharismatic,2.0086002
version,1.1055102
chris,1.0086001
o'donnell,2.0086002
range,1.5314789
think,0.8130804
mena,1.4065402
suvari,2.6192603
plain,2.6192603
bad,0.84875536
thora,1.3096302
birch,1.3096302
dungeons,2.0086002
&,0.89465684
dragons,2.0086002
entirely,2.0172002
miscast,1.5314789
bad,0.84875536
deliveries,2.0086002
awful,1.4065402
sequences,2.259983
piss,1.7075702
poor,1.1635021
accent,1.1635021
comes,0.6730046
goes,0.4288166
now,0.69168466
i'm,0.53147894
sure,0.7298466
ms,1.5314789
suvari's,2.0086002
fault,1.5314789
director's,1.7075702
i've,0.8044802
definitely,0.9672075
seen,0.730295
higher,1.7075702
level,1.0086001
film,-4.345666
semi,1.7075702
saving,1.7075702
grace,1.0543576
actor,0.6730046
wise,1.3096302
tim,2.6839705
roth,2.0172002
irrepressible,2.0086002
bad,0.84875536
guy,1.5832653
it's,-1.4200473
we,-0.39383674
haven't,1.1055102
seen,0.730295
thousand,1.5314789
times,1.0629579
same,0.4065402
guy,1.5832653
tim,2.6839705
please,2.8130803
love,0.4288166
god,0.9294189
beg,1.7075702
your,1.1253952
agent,1.1635021
ask,1.3096302
marketplace,2.0086002
modern,1.1055102
day,1.0629579
american,0.9542425
roles,0.9294189
nice,0.7075702
guy,1.5832653
romantic,2.1087153
comedy,0.4065402
stretch,2.3344538
dude,3.691347
stretch,2.3344538
we,-0.39383674
know,0.32700425
gunk,2.0086002
alright,2.0086002
bad,0.84875536
film,-4.345666
oh,0.9672075
yeah,1.3096302
score,0.89465684
yikes,2.0086002
how's,1.7075702
