hunting,0.6363636
matt,0.54545456
damon,0.59090906
natural,0.54545456
genius,0.59090906
movie,0.72727275
character,0.59090906
that's,0.6363636
usually,0.54545456
death,0.54545456
sentence,0.54545456
it's,0.77272725
trait,0.54545456
associated,0.54545456
my,0.54545456
brother,0.54545456
calls,0.54545456
good,0.8636364
world,0.54545456
movies,0.54545456
like,0.72727275
phenomenon,0.54545456
powder,0.54545456
forgive,0.54545456
spoiling,0.54545456
ending,0.54545456
doesn't,0.59090906
die,0.54545456
formula,0.54545456
movie,0.72727275
fact,0.54545456
it's,0.77272725
quite,0.6363636
fresh,0.54545456
original,0.54545456
it's,0.77272725
character,0.59090906
study,0.54545456
that's,0.6363636
surprising,0.54545456
considering,0.54545456
written,0.54545456
actors,0.54545456
damon,0.59090906
co,0.54545456
star,0.54545456
ben,0.54545456
affleck,0.54545456
works,0.59090906
whatever,0.54545456
kind,0.54545456
job,0.54545456
first,0.54545456
he's,0.6818182
janitor,0.59090906
works,0.59090906
construction,0.59090906
screen,0.59090906
speed,0.54545456
reads,0.54545456
books,0.54545456
academic,0.54545456
subject,0.54545456
interests,0.54545456
him,1.0
screen,0.59090906
hangs,0.54545456
friends,0.54545456
picking,0.54545456
fights,0.59090906
robust,0.54545456
romanticized,0.54545456
hemingway,0.54545456
fashion,0.54545456
lambeau,0.77272725
stellan,0.54545456
skarsgard,0.54545456
breaking,0.54545456
waves,0.54545456
math,0.59090906
professor,0.54545456
learns,0.54545456
janitor,0.59090906
genius,0.59090906
special,0.54545456
talent,0.54545456
advanced,0.54545456
mathematics,0.6363636
having,0.54545456
confirmed,0.54545456
he's,0.6818182
fluke,0.54545456
savant,0.54545456
education,0.54545456
system,0.54545456
firmly,0.54545456
rejected,0.54545456
finally,0.54545456
lands,0.54545456
jail,0.54545456
fights,0.59090906
lambeau,0.77272725
him,1.0
probation,0.54545456
prison,0.59090906
time,0.6818182
long,0.59090906
agrees,0.59090906
therapy,0.6363636
sessions,0.6363636
discussing,0.54545456
mathematics,0.6363636
him,1.0
barely,0.54545456
decides,0.54545456
go,0.54545456
therapy,0.6363636
prison,0.59090906
lambeau,0.77272725
treats,0.54545456
like,0.72727275
son,0.54545456
he's,0.6818182
proud,0.54545456
amazed,0.54545456
will's,0.59090906
