i've,2,0.6111111111111112
noticed,1,0.5555555555555556
lately,1,0.5555555555555556
i've,2,0.6111111111111112
thought,1,0.5555555555555556
pseudo,1,0.5555555555555556
substance,1,0.5555555555555556
hollywood,1,0.5555555555555556
faking,1,0.5555555555555556
deep,1,0.5555555555555556
meanings,1,0.5555555555555556
films,2,0.6111111111111112
seen,2,0.6111111111111112
movie,5,0.7777777777777778
enjoyed,1,0.5555555555555556
look,1,0.5555555555555556
realize,1,0.5555555555555556
missing,1,0.5555555555555556
filmmakers,2,0.6111111111111112
seem,1,0.5555555555555556
putting,1,0.5555555555555556
well,2,0.6111111111111112
rehearsed,1,0.5555555555555556
melodramatic,1,0.5555555555555556
films,2,0.6111111111111112
evoke,1,0.5555555555555556
strong,1,0.5555555555555556
connotations,1,0.5555555555555556
film,3,0.6666666666666666
step,1,0.5555555555555556
aside,1,0.5555555555555556
reflect,1,0.5555555555555556
your,2,0.6111111111111112
movie,5,0.7777777777777778
experience,2,0.6111111111111112
discover,1,0.5555555555555556
elegantly,1,0.5555555555555556
presented,2,0.6111111111111112
fluff,1,0.5555555555555556
i'm,1,0.5555555555555556
trying,1,0.5555555555555556
say,1,0.5555555555555556
city,5,0.7777777777777778
angels,8,0.9444444444444444
bad,1,0.5555555555555556
had,1,0.5555555555555556
lot,1,0.5555555555555556
somewhere,1,0.5555555555555556
way,1,0.5555555555555556
faltered,1,0.5555555555555556
somehow,1,0.5555555555555556
underneath,1,0.5555555555555556
seemingly,1,0.5555555555555556
poetic,2,0.6111111111111112
beauty,1,0.5555555555555556
gigantic,1,0.5555555555555556
hole,1,0.5555555555555556
somebody,1,0.5555555555555556
covered,1,0.5555555555555556
iridescent,1,0.5555555555555556
performances,1,0.5555555555555556
glossy,1,0.5555555555555556
cinematography,1,0.5555555555555556
predictable,1,0.5555555555555556
ending,2,0.6111111111111112
shattered,1,0.5555555555555556
hopes,1,0.5555555555555556
we,3,0.6666666666666666
saw,1,0.5555555555555556
coming,1,0.5555555555555556
added,1,0.5555555555555556
disappointment,1,0.5555555555555556
hour,1,0.5555555555555556
city,5,0.7777777777777778
angels,8,0.9444444444444444
well,2,0.6111111111111112
worth,1,0.5555555555555556
time,1,0.5555555555555556
nicolas,1,0.5555555555555556
cage,2,0.6111111111111112
seth,2,0.6111111111111112
guardian,1,0.5555555555555556
angel,2,0.6111111111111112
who,9,1.0
like,3,0.6666666666666666
hundreds,1,0.5555555555555556
likely,1,0.5555555555555556
thousands,1,0.5555555555555556
millions,1,0.5555555555555556
angels,8,0.9444444444444444
spends,1,0.5555555555555556
eternity,1,0.5555555555555556
watching,1,0.5555555555555556
citizens,1,0.5555555555555556
mortality,1,0.5555555555555556
humans,2,0.6111111111111112
aware,1,0.5555555555555556
celestial,1,0.5555555555555556
intervention,1,0.5555555555555556
occurs,1,0.5555555555555556
life,1,0.5555555555555556
meg,1,0.5555555555555556
ryan,3,0.6666666666666666
subdued,1,0.5555555555555556
performance,1,0.5555555555555556
plays,1,0.5555555555555556
maggie,4,0.7222222222222222
doctor,2,0.6111111111111112
who,9,1.0
begins,2,0.6111111111111112
ponder,1,0.5555555555555556
exactly,1,0.5555555555555556
who,9,1.0
we're,1,0.5555555555555556
fighting,1,0.5555555555555556
we,3,0.6666666666666666
fight,1,0.5555555555555556
keep,1,0.5555555555555556
someone,1,0.5555555555555556
alive,1,0.5555555555555556
losing,1,0.5555555555555556
patient,2,0.6111111111111112
surgery,1,0.5555555555555556
table,1,0.5555555555555556
questions,1,0.5555555555555556
