wish,0.055377156
pitch,0.17201716
meeting,0.045246437
ridiculous,0.11664
notion,0.0
sports,0.1935193
film,0.035637278
bet,0.10062358
hotshot,0.17201716
warner,0.17201716
brothers,0.0
agent,0.033138268
dark,0.09298704
armani,0.17201716
suit,0.07139357
manicured,0.17201716
fingernails,0.17201716
saying,0.0382553
light,0.051529516
comedic,0.07139357
version,0.055377156
given,0.007879013
sunday,0.17201716
we,0.013985009
throw,0.080317765
hoosiers,0.1935193
angle,0.0
casting,0.0382553
gene,0.08924197
hackman,0.21502145
tough,0.10062358
determined,0.07139357
coach,0.0
throw,0.080317765
hunk,0.17201716
guy,0.049249236
keanu,0.045565117
reeves,0.045565117
cast,0.08924197
wacky,0.1935193
characters,0.011932638
poof,0.17201716
we'll,0.17201716
hit,0.07139357
hands,0.07139357
replacements,0.1935193
hokey,0.0
mistake,0.045246437
football,0.24303804
film,0.035637278
mishmash,0.17201716
collage,0.17201716
dimensional,0.07139357
characters,0.011932638
rampant,0.17201716
stereotypes,0.17201716
cultures,0.17201716
races,0.07139357
cliched,0.045246437
emotional,0.0
statements,0.17201716
purpose,0.088515416
keanu,0.045565117
reeves,0.045565117
wishing,0.17201716
matrix,0.083501734
sequel,0.062299293
start,0.055377156
principal,0.0
photography,0.0
story,0.0023085529
loosely,0.0
based,0.023652969
around,0.02695947
pro,0.17201716
football,0.24303804
players',0.17201716
strike,0.10062358
1987,0.17201716
rag,0.17201716
tag,0.17201716
team,0.036537517
replacement,0.17201716
football,0.24303804
players,0.0
taking,0.080317765
reins,0.17201716
professional,0.0
play,0.057208657
variety,0.10062358
teams,0.07139357
names,0.07139357
like,0.011712277
washington,0.0
sentinels,0.17201716
keanu,0.045565117
reeves,0.045565117
stars,0.033138268
shane,0.17201716
falco,0.17201716
football,0.24303804
college,0.0
player,0.07139357
looking,0.0549194
redemption,0.11664
gene,0.08924197
hackman,0.21502145
dons,0.17201716
fedora,0.17201716
like,0.011712277
tom,0.02614715
landry,0.17201716
speaks,0.07139357
gusto,0.1935193
like,0.011712277
coach,0.0
hoosiers,0.1935193
rounding,0.17201716
cast,0.08924197
includes,0.07139357
swingers',0.17201716
jon,0.0
favreau,0.17201716
7,0.021593472
pitchman,0.17201716
orlando,0.17201716
jones,0.10964888
gruff,0.17201716
owner,0.0
jack,0.05984877
warden,0.17201716
cast,0.08924197
wacky,0.1935193
unknown,0.07139357
actors,0.009733329
who,0.047926817
amazing,0.07139357
jobs,0.17201716
portraying,0.17201716
perfectly,0.10964888
stereotyped,0.17201716
characters,0.011932638
drunken,0.055377156
welshman,0.17201716
overweight,0.17201716
sumo,0.17201716
wrestler,0.17201716
black,0.047740612
convict,0.17201716
violent,0.033138268
cop,0.062368266
dumb,0.057970703
dumb,0.057970703
cheerleaders,0.21502145
bunch,0.0
nobodies,0.17201716
try,0.062368266
make,0.023571631
themselves,0.12677072
taking,0.080317765
team,0.036537517
season,0.07139357
playoffs,0.17201716
unbelievable,0.17201716
football,0.24303804
plays,0.0044716173
gene,0.08924197
hackman,0.21502145
yelling,0.17201716
asking,0.07139357
himself,0.0
hell,0.045246437
dennis,0.07139357
hopper,0.17201716
keanu,0.045565117
reeves,0.045565117
looking,0.0549194
body,0.045246437
double,0.10062358
making,0.021766016
him,0.07608497
look,0.024292653
good,0.043609977
football,0.24303804
field,0.07139357
cheerleaders,0.21502145
hired,0.11664
local,0.07139357
strip,0.17201716
club,0.17201716
making,0.021766016
girls,0.17201716
coyote,0.17201716
ugly,0.17201716
look,0.024292653
like,0.011712277
waitresses,0.17201716
denny's,0.17201716
usual,0.0
things,0.058982562
happen,0.029230015
like,0.011712277
clockwork,0.17201716
hero,0.024292653
rises,0.17201716
ashes,0.17201716
failure,0.07139357
team,0.036537517
comes,0.015355511
unity,0.17201716
hero,0.024292653
falls,0.0
love,0.0
conventional,0.17201716
love,0.0
interest,0.088515416
football,0.24303804
games,0.17201716
won,0.10062358
schlock,0.10062358
value,0.11664
make,0.023571631
ignorant,0.17201716
audiences,0.10062358
cheer,0.17201716
clap,0.17201716
cheerleaders,0.21502145
make,0.023571631
want,0.0382553
go,0.0052186563
home,0.07980686
watch,0.039474823
late,0.07783987
night,0.03710903
movies,0.020094246
cinemax,0.17201716
it's,0.02355527
shame,0.11664
decent,0.07139357
directors,0.083501734
good,0.043609977
movies,0.020094246
belts,0.0
go,0.0052186563
seed,0.17201716
become,0.021593472
television,0.0
sequel,0.062299293
hacks,0.17201716
howard,0.17201716
deutch,0.17201716
who,0.047926817
camera,0.07139357
best,0.05013661
films,0.008503869
'80s,0.0
pretty,0.088515416
pink,0.07139357
kind,0.00841328
wonderful,0.033138268
doing,0.02614715
grumpier,0.17201716
men,0.047978755
caroline,0.17201716
city,0.10803213
episodes,0.17201716
obviously,0.088515416
problem,0.041457515
good,0.043609977
script,0.024429703
director,0.0
fail,0.11664
end,0.043790888
sports,0.1935193
films,0.008503869
strong,0.07139357
vehicles,0.17201716
cinematic,0.02614715
glory,0.07139357
gritty,0.07139357
tales,0.17201716
involving,0.02614715
honor,0.17201716
men,0.047978755
valiant,0.10062358
efforts,0.0
taken,0.051529516
ultimate,0.045246437
goal,0.11664
victory,0.17201716
face,0.030426001
insurmountable,0.0
odds,0.07139357
rise,0.0
fall,0.0
gallant,0.17201716
heroes,0.055377156
stories,0.0
dramatic,0.0
gusto,0.1935193
painted,0.0
blood,0.11664
sweat,0.17201716
battlefield,0.17201716
life,0.08140748
replacements,0.1935193
offers,0.02614715
none,0.05984877
this,0.17201716
