pseudo,0.04838855
intellectual,0.07635146
film,0.03079765
pseudo,0.04838855
intellectual,0.07635146
world,0.090813175
art,0.02324451
magazines,0.1672389
art,0.02324451
wasted,0.12324931
drug,0.14447275
addled,0.1672389
protagonists,0.1672389
notable,0.06941042
part,0.027962923
movie,0.05245679
ally,0.04838855
sheedy,0.09466231
radha,0.18396278
mitchell,0.18396278
deliver,0.1672389
nice,0.04398959
performances,0.12517183
leading,0.0
roles,0.0
lisa,0.1672389
cholodenko's,0.1672389
script,0.0237511
direction,0.08872269
makes,0.020287136
care,0.03921172
either,0.03221776
character,0.0
living,0.023093017
world,0.090813175
heroin,0.04838855
induced,0.1672389
highs,0.0
float,0.1672389
until,0.025295535
fall,0.0
love,0.0
uninviting,0.1672389
picture,0.04919081
full,0.02542084
pretentious,0.0
minor,0.03221776
characters,0.0092809405
receptionist,0.18396278
reads,0.12324931
dostoevski,0.1672389
woman,0.076834835
restroom,0.1672389
line,0.025295535
who,0.049701884
certified,0.1672389
genius,0.06941042
having,0.014627188
recently,0.058186304
awarded,0.1672389
prestigious,0.1672389
mcarthur,0.1672389
grant,0.14624526
24,0.1672389
year,0.046414483
syd,0.23413445
radha,0.18396278
mitchell,0.18396278
who,0.049701884
bland,0.08605665
live,0.022995943
boyfriend,0.09782848
promoted,0.18396278
assistant,0.09782848
editor,0.04838855
artistic,0.12324931
photography,0.0
magazine,0.18396278
frame,0.04838855
receptionist,0.18396278
impressed,0.0
syd,0.23413445
mainly,0.06941042
gofer,0.1672389
boss,0.0
until,0.025295535
meets,0.0
famous,0.12324931
photographer,0.1672389
lucy,0.2552725
berliner,0.1672389
ally,0.04838855
sheedy,0.09466231
photos,0.04398959
frame,0.04838855
lucy,0.2552725
demands,0.06941042
syd,0.23413445
promoted,0.18396278
editor,0.04838855
assigned,0.1672389
lucy,0.2552725
fancies,0.1672389
lucy,0.2552725
lives,0.01966843
current,0.09782848
lover,0.0
washed,0.1672389
german,0.0
actress,0.12324931
named,0.022995943
greta,0.1672389
played,0.051900942
frequently,0.113400005
indecipherable,0.1672389
series,0.058186304
mumbles,0.1672389
patricia,0.1672389
clarkson,0.1672389
friends,0.022995943
wile,0.1672389
time,0.031287994
snorting,0.1672389
shooting,0.1672389
dope,0.1672389
usually,0.020993654
heroin,0.04838855
happen,0.02841807
single,0.048416764
episode,0.04398959
becomes,0.014126187
commonplace,0.09782848
sleeping,0.1672389
picture,0.04919081
syd,0.23413445
who,0.049701884
lives,0.01966843
apartment,0.06941042
joins,0.06941042
fun,0.02542084
becomes,0.014126187
member,0.058186304
zombie,0.1672389
club,0.1672389
lucy,0.2552725
seems,0.06941042
pretty,0.08605665
happy,0.02542084
life,0.07914616
drugs,0.10761132
apparently,0.04398959
funded,0.1672389
mother,0.0123465285
lucy,0.2552725
quit,0.1672389
working,0.02542084
professionally,0.1672389
10,0.0061085606
years,0.030842958
ago,0.0538389
thought,0.010268557
pigeonholed,0.1672389
mother,0.0123465285
money,0.040992342
we,0.013596537
assume,0.1672389
that's,0.017241232
lucy,0.2552725
supports,0.1672389
habit,0.09782848
procures,0.1672389
living,0.023093017
expenses,0.1672389
typical,0.08118224
scene,0.083339706
editors,0.1672389
arguing,0.1672389
potential,0.05009814
photographer's,0.1672389
work,0.008166865
transcendental,0.1672389
merely,0.06941042
classical,0.1672389
clue,0.1672389
dogma,0.13502114
spouting,0.1672389
becomes,0.014126187
obvious,0.08605665
particularly,0.060635816
funny,0.016646229
your,0.054958507
work,0.008166865
cultural,0.1672389
currency,0.1672389
important,0.017880393
now,0.02011787
artist,0.04398959
speak,0.12324931
frame's,0.1672389
manager,0.06941042
uses,0.06941042
convince,0.06941042
lucy,0.2552725
show,0.041463125
pictures,0.017880393
magazine,0.18396278
big,0.08952829
scene,0.083339706
comes,0.01492897
lucy,0.2552725
puts,0.06941042
moves,0.0538389
syd,0.23413445
idea,0.06941042
romantic,0.10660308
line,0.025295535
want,0.037192654
lucy's,0.1672389
world,0.090813175
sex,0.08930046
drugs,0.10761132
come,0.006796934
hand,0.03744256
hand,0.03744256
movie,0.05245679
except,0.08605665
obligatory,0.1672389
scene,0.083339706
someone,0.0
overdosing,0.1672389
shows,0.0
drug,0.14447275
usage,0.1672389
hip,0.1672389
natural,0.08605665
part,0.027962923
art,0.02324451
scene,0.083339706
vacuous,0.1672389
picture,0.04919081
throws,0.1672389
standard,0.09782848
downer,0.1672389
ending,0.037192654
attempt,0.09782848
manipulate,0.1672389
emotions,0.03221776
movie,0.05245679
worked,0.0
reaction,0.0
likely,0.0
decidedly,0.1672389
muted,0.1672389
art,0.02324451
runs,0.08605665
1,0.09040406
36,0.0
rated,0.08605665
r,0.017880393
explicit,0.1672389
sex,0.08930046
pervasive,0.1672389
drug,0.14447275
use,0.02841807
language,0.113400005
appropriate,0.0
younger,0.04398959
college,0.0
age,0.08605665
