call,1,0.5555555555555556
road,2,0.6111111111111112
trip,2,0.6111111111111112
walking,1,0.5555555555555556
wounded,1,0.5555555555555556
stellan,1,0.5555555555555556
skarsg,5,0.7777777777777778
rd,4,0.7222222222222222
plays,1,0.5555555555555556
convincingly,1,0.5555555555555556
zombified,1,0.5555555555555556
drunken,1,0.5555555555555556
loser,1,0.5555555555555556
it's,5,0.7777777777777778
difficult,1,0.5555555555555556
spend,1,0.5555555555555556
nearly,1,0.5555555555555556
hours,1,0.5555555555555556
screen,1,0.5555555555555556
time,3,0.6666666666666666
smelly,1,0.5555555555555556
boozed,1,0.5555555555555556
presence,1,0.5555555555555556
reliable,1,0.5555555555555556
swedish,1,0.5555555555555556
actor,1,0.5555555555555556
adds,1,0.5555555555555556
depth,1,0.5555555555555556
significance,1,0.5555555555555556
otherwise,1,0.5555555555555556
plodding,1,0.5555555555555556
forgettable,1,0.5555555555555556
aberdeen,9,1.0
sentimental,1,0.5555555555555556
painfully,1,0.5555555555555556
mundane,1,0.5555555555555556
european,1,0.5555555555555556
drama,2,0.6111111111111112
playwright,1,0.5555555555555556
august,1,0.5555555555555556
strindberg,2,0.6111111111111112
built,1,0.5555555555555556
career,1,0.5555555555555556
families,1,0.5555555555555556
relationships,2,0.6111111111111112
paralyzed,1,0.5555555555555556
secrets,2,0.6111111111111112
unable,3,0.6666666666666666
express,1,0.5555555555555556
longings,1,0.5555555555555556
until,1,0.5555555555555556
hour,1,0.5555555555555556
far,2,0.6111111111111112
late,1,0.5555555555555556
that's,1,0.5555555555555556
accurate,1,0.5555555555555556
reflection,1,0.5555555555555556
aberdeen,9,1.0
strives,1,0.5555555555555556
focusing,1,0.5555555555555556
pairing,1,0.5555555555555556
alcoholic,1,0.5555555555555556
father,2,0.6111111111111112
tomas,5,0.7777777777777778
skarsg,5,0.7777777777777778
rd,4,0.7222222222222222
alienated,1,0.5555555555555556
openly,1,0.5555555555555556
hostile,1,0.5555555555555556
yuppie,1,0.5555555555555556
daughter,2,0.6111111111111112
kaisa,4,0.7222222222222222
lena,2,0.6111111111111112
headey,2,0.6111111111111112
gossip,1,0.5555555555555556
haven't,1,0.5555555555555556
spoken,1,0.5555555555555556
years,2,0.6111111111111112
