movie,27,1.0
like,7,0.6296296296296297
mortal,5,0.5925925925925926
kombat,5,0.5925925925925926
annihilation,2,0.537037037037037
works,1,0.5185185185185185
reviewed,1,0.5185185185185185
multiple,1,0.5185185185185185
levels,1,0.5185185185185185
first,15,0.7777777777777778
there's,1,0.5185185185185185
rampant,1,0.5185185185185185
usage,1,0.5185185185185185
randian,1,0.5185185185185185
subtext,1,0.5185185185185185
pervades,1,0.5185185185185185
entire,1,0.5185185185185185
movie,27,1.0
occasionaly,1,0.5185185185185185
making,2,0.537037037037037
ironic,1,0.5185185185185185
self,2,0.537037037037037
depreciating,1,0.5185185185185185
remark,1,0.5185185185185185
movie,27,1.0
tosses,1,0.5185185185185185
clearly,1,0.5185185185185185
marxist,1,0.5185185185185185
imagery,1,0.5185185185185185
kidding,1,0.5185185185185185
had,1,0.5185185185185185
moment,1,0.5185185185185185
didn't,4,0.5740740740740741
seriousness,1,0.5185185185185185
fair,1,0.5185185185185185
movie,27,1.0
*,18,0.8333333333333333
*,18,0.8333333333333333
necessary,1,0.5185185185185185
provide,1,0.5185185185185185
viewpoints,1,0.5185185185185185
movie,27,1.0
watcher,1,0.5185185185185185
unfamiliar,1,0.5185185185185185
marginally,1,0.5185185185185185
familiar,1,0.5185185185185185
mortal,5,0.5925925925925926
kombat,5,0.5925925925925926
phenomenon,1,0.5185185185185185
fan,3,0.5555555555555556
first,15,0.7777777777777778
movie,27,1.0
fan,3,0.5555555555555556
games,3,0.5555555555555556
first,15,0.7777777777777778
movie,27,1.0
mortal,5,0.5925925925925926
kombat,5,0.5925925925925926
1995,1,0.5185185185185185
concerned,1,0.5185185185185185
martial,2,0.537037037037037
arts,2,0.537037037037037
tournament,2,0.537037037037037
decide,1,0.5185185185185185
fate,1,0.5185185185185185
earth,3,0.5555555555555556
it's,1,0.5185185185185185
5,2,0.537037037037037
billion,1,0.5185185185185185
inhabitants,1,0.5185185185185185
mortals,2,0.537037037037037
won,1,0.5185185185185185
theory,1,0.5185185185185185
prevented,1,0.5185185185185185
emperor,1,0.5185185185185185
shao,3,0.5555555555555556
khan,3,0.5555555555555556
taking,1,0.5185185185185185
earth,3,0.5555555555555556
unfortunately,1,0.5185185185185185
shao,3,0.5555555555555556
khan,3,0.5555555555555556
poor,1,0.5185185185185185
loser,1,0.5185185185185185
final,2,0.537037037037037
scene,4,0.5740740740740741
mortal,5,0.5925925925925926
kombat,5,0.5925925925925926
showed,1,0.5185185185185185
him,1,0.5185185185185185
arriving,1,0.5185185185185185
anyway,1,0.5185185185185185
ready,1,0.5185185185185185
take,2,0.537037037037037
planet,1,0.5185185185185185
heroes,1,0.5185185185185185
assumed,1,0.5185185185185185
fighting,1,0.5185185185185185
stance,1,0.5185185185185185
first,15,0.7777777777777778
movie,27,1.0
extraordinarily,1,0.5185185185185185
