you've,0.17556241
mail,0.2257725
works,0.041841734
alot,0.18814376
deserves,0.18814376
order,0.10395714
make,0.020625178
film,0.034647353
success,0.11532777
had,0.04294738
cast,0.07808672
extremely,0.031970326
popular,0.0
attractive,0.18814376
stars,0.043493975
share,0.17556241
screen,0.06407263
hours,0.028598443
collect,0.0
profits,0.18814376
real,0.09415258
acting,0.031233735
involved,0.11992846
original,0.14279959
inventive,0.07808672
bone,0.127575
it's,0.04122172
body,0.049488287
it's,0.04122172
basically,0.049488287
complete,0.028598443
re,0.18814376
shoot,0.028598443
shop,0.26340127
around,0.0353843
corner,0.2257725
adding,0.18814376
modern,0.060568757
twists,0.13865547
essentially,0.049488287
goes,0.027166048
defies,0.18814376
concepts,0.18814376
good,0.03815873
contemporary,0.18814376
filmmaking,0.0
it's,0.04122172
overly,0.127575
sentimental,0.09681373
times,0.0
terribly,0.07808672
mushy,0.18814376
mention,0.18814376
manipulative,0.18814376
oh,0.023617858
enjoyable,0.11992846
manipulation,0.2257725
casting,0.041841734
manipulation,0.2257725
makes,0.022823026
movie,0.059013885
work,0.008352475
well,0.07019923
absolutely,0.11992846
hated,0.07808672
previous,0.060568757
ryan,0.10932141
hanks,0.2257725
teaming,0.18814376
sleepless,0.18814376
seattle,0.0
couldn't,0.049488287
directing,0.127575
films,0.00826765
helmed,0.18814376
same,0.025870435
woman,0.086439185
haven't,0.0
quite,0.127575
figured,0.07808672
liked,0.041841734
you've,0.17556241
mail,0.2257725
important,0.024138529
like,0.008540202
why,0.013922757
question,0.041841734
storyline,0.049488287
cliched,0.049488287
come,0.0076465504
tom,0.028598443
hanks,0.2257725
plays,0.0058689974
joe,0.08289097
fox,0.22336344
insanely,0.2257725
likeable,0.2257725
owner,0.0
discount,0.18814376
book,0.12474857
chain,0.18814376
meg,0.18814376
ryan,0.10932141
plays,0.0058689974
kathleen,0.18814376
kelley,0.09370406
insanely,0.2257725
likeable,0.2257725
proprietor,0.18814376
family,0.1408183
run,0.07808672
children's,0.0
book,0.12474857
shop,0.26340127
called,0.11532777
nice,0.049488287
homage,0.07808672
shop,0.26340127
around,0.0353843
corner,0.2257725
fox,0.22336344
kelley,0.09370406
become,0.023617858
bitter,0.18814376
rivals,0.18814376
fox,0.22336344
books,0.11005703
store,0.03624498
opening,0.025870435
right,0.09799132
block,0.18814376
small,0.118160136
business,0.02011544
know,0.02937285
love,0.0
internet,0.18814376
party,0.017517967
knows,0.07808672
person's,0.18814376
true,0.13719802
identity,0.2257725
rest,0.045344155
story,0.0025249796
isn't,0.026373537
important,0.024138529
serve,0.060568757
mere,0.18814376
backdrop,0.18814376
stars,0.043493975
share,0.17556241
screen,0.06407263
sure,0.085137345
mildly,0.07808672
interesting,0.045344155
subplots,0.15189877
fail,0.127575
comparison,0.049488287
utter,0.0
cuteness,0.18814376
main,0.031970326
relationship,0.03624498
course,0.0515843
leads,0.06821529
predictable,0.065459594
climax,0.09681373
foreseeable,0.18814376
ending,0.041841734
it's,0.04122172
damn,0.07808672
cute,0.0
well,0.07019923
done,0.05797129
doubt,0.11005703
movie,0.059013885
entire,0.13017246
year,0.06265955
contains,0.11005703
scene,0.0721209
evokes,0.18814376
pure,0.13865547
joy,0.18814376
part,0.028598443
ryan,0.10932141
discovers,0.03624498
true,0.13719802
identity,0.2257725
online,0.18814376
love,0.0
filled,0.11005703
lack,0.049488287
word,0.11005703
happiness,0.18814376
first,0.041841734
time,0.03519899
year,0.06265955
left,0.031970326
theater,0.0
smiling,0.18814376
